ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-7918|	protein N-glycosylation processing phase (yeast)	false	0	3	0	0	
|PWY-7919|	protein N-glycosylation processing phase (plants and animals)	false	20	4	0	0	
|PWY-7920|	complex N-linked glycan biosynthesis (plants)	false	0	6	0	0	
|PWY-7921|	protein O-mannosylation I (yeast)	false	0	5	0	0	
|PWY-7922|	protein O-mannosylation II (mammals, core M1 and core M2)	false	20	2	0	0	RXN-16594 
|PWY-7923|	archaeosine biosynthesis II	false	0	1	0	0	
|PWY-7924|	rubber degradation I	false	0	1	0	0	
|PWY-7925|	rubber degradation II	false	0	1	0	0	
|PWY-7926|	carbon disulfide oxidation III (metazoa)	false	0	2	0	0	
|PWY-7927|	sulfide oxidation IV (metazoa)	false	0	2	0	0	
|PWY-7928|	nickel cofactor biosynthesis	false	0	0	0	0	
|PWY-7929|	polybrominated phenols biosynthesis	false	0	3	0	0	
|PWY-7930|	pyoluteorin biosynthesis	false	0	6	0	0	
|PWY-7931|	brominated pyrroles biosynthesis	false	0	6	0	0	
|PWY-7932|	polybrominated biphenyls and diphenyl ethers biosynthesis	false	0	8	0	0	
|PWY-7934|	polybrominated dihydroxylated diphenyl ethers biosynthesis	false	0	6	0	0	
|PWY-7935|	spongiadioxin C biosynthesis	false	0	5	0	0	
|PWY-7936|	psilocybin biosynthesis	false	0	4	0	0	
|PWY-7937|	fungal bioluminescence	false	0	2	0	0	
|PWY-7938|	isorenieratene biosynthesis I (actinobacteria)	false	25	1	0	0	
|PWY-7939|	chlorobactene biosynthesis	false	0	1	0	0	
|PWY-7940|	lauryl-hydroxychlorobactene glucoside biosynthesis	false	0	2	0	0	
|PWY-7941|	isorenieratene biosynthesis II (Chlorobiaceae)	false	0	1	0	0	
|PWY-7942|	5-oxo-L-proline metabolism	false	0	0	0	0	
|PWY-7943|	lycopadiene biosynthesis	false	0	7	0	0	
|PWY-7944|	bacterioruberin biosynthesis	false	0	2	0	0	
|PWY-7945|	2,2'-bis-(4-hydroxy-3-methybut-2-enyl)-&beta;,&beta;-carotene monoglucoside biosynthesis	false	14	1	0	0	
|PWY-7946|	sarcinaxanthin diglucoside biosynthesis	false	0	5	0	0	
|PWY-7947|	flexixanthin biosynthesis	false	0	0	0	0	
|PWY-7948|	4-oxopentanoate degradation	false	33	5	0	0	RXN-12561 RXN-19185 RXN-19192 
|PWY-7949|	diadinoxanthin and diatoxanthin interconversion	false	0	2	0	0	
|PWY-7950|	diadinoxanthin and fucoxanthin biosynthesis	false	0	5	0	0	
|PWY-7951|	ellagic acid degradation to urolithins	false	0	8	0	0	
|PWY-7953|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	false	75	0	2	0	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMURALGLDAPAALIG-RXN UDP-NACMUR-ALA-LIG-RXN UDP-NACMURALGLDAPLIG-RXN DALADALALIG-RXN 
|PWY-7954|	tabtoxinine-&beta;-lactam biosynthesis	false	0	4	0	0	
|PWY-7955|	paerucumarin biosynthesis	false	0	3	0	0	
|PWY-7956|	3-[(E)-2-isocyanoethenyl]-1H-indole biosynthesis	false	0	2	0	0	
|PWY-7957|	hapalindole H biosynthesis	false	0	4	0	0	
|PWY-7958|	12-epi-fischerindole biosynthesis	false	0	4	1	0	
|PWY-7959|	12-epi-hapalindole biosynthesis	false	0	3	1	0	
|PWY-7960|	rhabduscin biosynthesis	false	0	3	0	0	
|PWY-7961|	phenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	1	0	0	
|PWY-7962|	adenosylcobinamide-GDP biosynthesis from cobyrinate a,c-diamide	false	20	0	1	0	R345-RXN 
|PWY-7963|	4-methylphenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	1	0	0	
|PWY-7964|	adeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7965|	2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7966|	5-methoxy-6-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7967|	5-methoxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7968|	5-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7969|	5-hydroxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7970|	benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7971|	adenosylcobinamide-GDP salvage from cobinamide I	false	0	0	0	0	
|PWY-7972|	adenosylcobinamideGDP salvage from cobinamide II	false	0	0	1	0	
|PWY-7974|	cobalamin salvage (eukaryotic)	false	14	5	0	0	COBALADENOSYLTRANS-RXN 
|PWY-7975|	adenosylcobalamin biosynthesis from adenosylcobinamide-GDP II	false	25	1	1	0	
|PWY-7976|	sulfur reduction III	false	0	0	0	0	
|PWY-7977|	L-methionine biosynthesis IV (archaea)	false	75	1	0	0	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-7978|	N-methylpyrrolidone degradation	false	33	1	0	0	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-7979|	protein O-mannosylation III (mammals, core M3)	false	0	2	0	0	
|PWY-7980|	ATP biosynthesis	true	100	0	0	0	ATPSYN-RXN 
|PWY-7981|	&alpha;-dystroglycan glycosylation	false	0	7	0	0	
|PWY-7982|	pinoresinol degradation	false	14	6	0	0	1.2.1.67-RXN 
|PWY-7983|	pseudomonine biosynthesis	false	0	6	0	0	
|PWY-7984|	acinetobactin biosynthesis	false	0	6	0	0	
|PWY-7985|	oxalate degradation VI	false	50	1	1	0	1.2.1.2-RXN 
|PWY-7986|	anguibactin biosynthesis	false	0	6	0	0	
|PWY-7987|	vanchrobactin biosynthesis	false	0	7	0	0	
|PWY-7988|	baumannoferrin biosynthesis	false	9	9	0	0	R101-RXN 
|PWY-7989|	acinetoferrin biosynthesis	false	0	4	0	0	
|PWY-7990|	staphyloferrin A biosynthesis	false	0	1	0	0	
|PWY-7991|	toxoflavin biosynthesis	false	42	3	0	0	RIBOFLAVINSYNREDUC-RXN RIBOFLAVINSYNDEAM-RXN GTP-CYCLOHYDRO-II-RXN 
|PWY-7993|	&beta;-dihydromenaquinone-9 biosynthesis	false	0	1	0	0	
|PWY-7994|	dolabralexins biosynthesis	false	0	4	0	0	
|PWY-7995|	tricin biosynthesis	false	0	5	0	0	
|PWY-7996|	menaquinol-4 biosynthesis I	true	100	0	0	0	RXN-19667 
|PWY-7997|	demethylmenaquinol-4 biosynthesis	false	0	0	0	0	
|PWY-7998|	menaquinol-4 biosynthesis II	false	0	2	0	0	
|PWY-7999|	vitamin K-epoxide cycle	false	0	0	0	0	
|PWY-8000|	vitamin K degradation	false	0	11	0	0	
|PWY-8001|	felinine and 3-methyl-3-sulfanylbutan-1-ol biosynthesis	false	66	1	0	0	RXN-19546 RXN-19732 
|PWY-8002|	4-coumarate degradation (aerobic)	false	60	1	0	0	RXN-11244 RXN-13394 
|PWY-8003|	trans-caffeate degradation (aerobic)	false	25	0	0	0	RXN-19745 
|PWY-8006|	plant arabinogalactan type II degradation	false	0	1	0	0	
|PWY-8007|	staphylopine biosynthesis	false	0	0	0	0	
|PWY-8008|	staphyloferrin B biosynthesis	false	0	0	0	0	
|PWY-8009|	L-cysteine biosynthesis VIII (Thermococcus kodakarensis)	false	0	1	1	0	
|PWY-8010|	L-cysteine biosynthesis IX (Trichomonas vaginalis)	false	33	0	1	0	PSERTRANSAM-RXN 
|PWY-8011|	L-serine biosynthesis II	false	50	1	0	0	HYDROXYPYRUVATE-REDUCTASE-RXN 
|PWY-8012|	mupirocin biosynthesis	false	7	24	0	0	MALONYL-COA-ACP-TRANSACYL-RXN MALONYL-COA-ACP-TRANSACYL-RXN 
|PWY-8013|	UDP-N-acetyl-D-galactosamine biosynthesis III	false	16	3	0	0	L-GLN-FRUCT-6-P-AMINOTRANS-RXN 
|PWY-8014|	L-phenylalanine degradation VI (Stickland reaction)	false	42	1	0	0	RXN-19882 RXN-10814 
|PWY-8015|	glycine degradation (Stickland reaction)	false	0	0	0	0	
|PWY-8016|	L-tyrosine degradation V (Stickland reaction)	false	28	2	0	0	
|PWY-8018|	itaconate biosynthesis II	false	0	2	0	0	
|PWY-8019|	2-hydroxyparaconate and itatartarate biosynthesis	false	0	2	0	0	
|PWY-801|	homocysteine and cysteine interconversion	true	100	0	0	0	CYSTATHIONINE-BETA-SYNTHASE-RXN RXN-15130 O-SUCCHOMOSERLYASE-RXN CYSTATHIONINE-BETA-LYASE-RXN 
|PWY-8020|	D-xylose degradation V	false	20	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-8022|	salmochelin degradation	false	0	6	0	0	
|PWY-8023|	salmochelin biosynthesis	false	0	3	0	0	
|PWY-8024|	4-hydroxyindole-3-carbonyl nitrile biosynthesis	false	0	7	0	0	
|PWY-8025|	cyanuric acid degradation I	false	25	1	0	0	
|PWY-8026|	sterol biosynthesis (methylotrophs)	false	11	9	0	0	RXN-20117 RXN-20119 
|PWY-8027|	parkeol biosynthesis	false	0	1	0	0	
|PWY-8028|	cycloartenol biosynthesis	false	0	0	0	0	
|PWY-8029|	limonene degradation IV (anaerobic)	false	42	2	0	0	RXN-14280 
|PWY-8030|	coptisine biosynthesis	false	0	3	0	0	
|PWY-8031|	epiberberine biosynthesis	false	0	3	0	0	
|PWY-8032|	chloramphenicol biosynthesis	false	11	5	0	0	PABASYN-RXN 
|PWY-8033|	aureothin biosynthesis	false	0	6	0	0	
|PWY-8034|	spectinabilin biosynthesis	false	0	6	0	0	
|PWY-8035|	streptovaricin biosynthesis	false	0	11	0	0	
|PWY-8036|	chaxamycin biosynthesis	false	0	13	0	0	
|PWY-8037|	saliniketal A biosynthesis	false	0	4	0	0	
|PWY-8038|	naphtomycin biosynthesis	false	0	8	0	0	
|PWY-8039|	mitomycin biosynthesis	false	0	12	0	0	
|PWY-8040|	ansatrienin biosynthesis	false	0	3	0	0	
|PWY-8041|	ultra long chain fatty acid biosynthesis	false	0	11	0	0	
|PWY-8042|	acylceramide biosynthesis	false	0	9	0	0	
|PWY-804|	glycolate degradation II	false	0	1	0	0	
|PWY-81|	toluene degradation to benzoyl-CoA (anaerobic)	false	0	2	1	0	
|PWY-822|	fructan biosynthesis	false	0	3	0	0	
|PWY-82|	UDP-&beta;-L-arabinose biosynthesis II (from &beta;-L-arabinose)	false	0	0	0	0	
|PWY-83|	monolignol glucosides biosynthesis	false	0	4	0	0	
|PWY-842|	starch degradation I	false	0	1	0	0	
|PWY-84|	resveratrol biosynthesis	false	0	3	0	0	
|PWY-861|	dhurrin biosynthesis	false	0	7	0	0	
|PWY-862|	fructan degradation	false	0	1	0	0	
|PWY-881|	trehalose biosynthesis II	false	0	0	1	0	
|PWY-882|	L-ascorbate biosynthesis I (L-galactose pathway)	false	25	1	0	0	PHOSMANMUT-RXN 
|PWY8J2-1|	bacillithiol biosynthesis	false	0	3	0	0	
|PWY8J2-20|	pulcherrimin biosynthesis	false	0	0	0	0	
|PWY8J2-22|	kanosamine biosynthesis II	false	0	0	1	0	
|PWY-922|	mevalonate pathway I	false	37	0	2	1	ACETYL-COA-ACETYLTRANSFER-RXN ACETYL-COA-ACETYLTRANSFER-RXN 1.1.1.34-RXN 
|PWY-981|	salicylate biosynthesis II	false	0	2	0	0	
|PWYDQC-4|	indole-3-acetate biosynthesis I	false	0	1	0	0	
|PWYG-321|	mycolate biosynthesis	false	11	154	0	0	RXN1G-368 RXN1G-349 RXN1G-320 RXN1G-395 RXN1G-445 RXN1G-469 RXN1G-488 RXN1G-499 RXN1G-508 RXN1G-517 RXN1G-526 RXN1G-30 RXN1G-674 RXN1G-53 RXN1G-2544 RXN1G-3641 RXN-10059 RXN-10060 RXN-10061 RXN-10062 RXN1G-363 
|PWYQT-4427|	sulfoquinovosyl diacylglycerol biosynthesis	false	0	0	0	0	
|PWYQT-4429|	CO2 fixation into oxaloacetate (anaplerotic)	false	50	0	0	0	PEPCARBOX-RXN 
|PWYQT-4450|	aliphatic glucosinolate biosynthesis, side chain elongation cycle	false	20	20	0	0	RXN-18208 RXN-18206 RXN-18204 RXN-18202 RXN-18200 
|PWYQT-4471|	glucosinolate biosynthesis from dihomomethionine	false	6	15	0	0	RXNQT-4319 
|PWYQT-4472|	glucosinolate biosynthesis from trihomomethionine	false	10	9	0	0	RXNQT-4320 
|PWYQT-4473|	glucosinolate biosynthesis from tetrahomomethionine	false	11	8	0	0	RXNQT-4321 
|PWYQT-4474|	glucosinolate biosynthesis from pentahomomethionine	false	11	8	0	0	RXNQT-4322 
|PWYQT-4475|	glucosinolate biosynthesis from hexahomomethionine	false	11	8	0	0	RXNQT-4323 
|PWYQT-4476|	indole glucosinolate activation (herbivore attack)	false	0	5	0	0	
|PWYQT-4477|	indole glucosinolate activation (intact plant cell)	false	10	8	0	0	RXN-19574 
|PYRIDNUCSAL-PWY|	NAD salvage pathway I (PNC VI cycle)	false	28	1	0	0	NAD-SYNTH-GLN-RXN 
|PYRIDNUCSYN-PWY|	NAD de novo biosynthesis I (from aspartate)	false	66	0	0	0	NAD-SYNTH-GLN-RXN QUINOPRIBOTRANS-RXN QUINOLINATE-SYNTHA-RXN L-ASPARTATE-OXID-RXN 
|PYRIDOXSYN-PWY|	pyridoxal 5'-phosphate biosynthesis I	true	85	0	0	0	PNPOXI-RXN ERYTH4PDEHYDROG-RXN DXS-RXN PDXJ-RXN PSERTRANSAMPYR-RXN RXN-13179 
|PYRUVDEHYD-PWY|	pyruvate decarboxylation to acetyl CoA	true	66	0	1	1	RXN0-1132 RXN0-1134 
|QUINATEDEG-PWY|	quinate degradation I	false	0	0	0	0	
|REDCITCYC|	TCA cycle VIII (Helicobacter)	false	70	0	3	0	FUMHYDR-RXN ACONITATEHYDR-RXN CITSYN-RXN CITSYN-RXN ACONITATEDEHYDR-RXN R601-RXN ISOCITDEH-RXN 
|RHAMCAT-PWY|	L-rhamnose degradation I	false	0	0	1	0	
|RIBITOLUTIL-PWY|	ribitol degradation	false	0	0	1	0	
|RIBOKIN-PWY|	ribose phosphorylation	false	0	0	1	0	
|RIBOSYN2-PWY|	flavin biosynthesis I (bacteria and plants)	false	66	0	0	0	RIBOFLAVINKIN-RXN FADSYN-RXN DIOHBUTANONEPSYN-RXN RIBOFLAVINSYNREDUC-RXN RIBOFLAVINSYNDEAM-RXN GTP-CYCLOHYDRO-II-RXN 
|RUMP-PWY|	formaldehyde oxidation I	false	0	0	2	0	
|SALVADEHYPOX-PWY|	adenosine nucleotides degradation II	false	20	0	1	0	AMP-DEPHOSPHORYLATION-RXN 
|SALVPURINE2-PWY|	xanthine and xanthosine salvage	false	0	0	0	0	
|SAM-PWY|	S-adenosyl-L-methionine biosynthesis	true	100	0	0	0	S-ADENMETSYN-RXN 
|SERDEG-PWY|	L-serine degradation	false	0	0	0	0	
|SERSYN-PWY|	L-serine biosynthesis I	false	33	0	0	0	PSERTRANSAM-RXN 
|SHIKIMATEDEG-PWY|	shikimate degradation I	false	0	0	1	0	
|SOPHOROSYLOXYDOCOSANOATE-DEG-PWY|	sophorosyloxydocosanoate deacetylation	false	0	0	0	0	
|SOPHOROSYLOXYDOCOSANOATE-SYN-PWY|	sophorolipid biosynthesis	false	0	5	0	0	
|SORBDEG-PWY|	D-sorbitol degradation II	false	0	0	0	0	
|SPHINGOLIPID-SYN-PWY|	sphingolipid biosynthesis (yeast)	false	0	4	0	0	
|SUCROSEUTIL2-PWY|	sucrose degradation VII (sucrose 3-dehydrogenase)	false	25	2	0	0	FRUCTOKINASE-RXN 
|SUCUTIL-PWY|	sucrose degradation I (sucrose phosphotransferase)	false	33	1	1	0	FRUCTOKINASE-RXN 
|SULFMETII-PWY|	assimilatory sulfate reduction II	false	0	0	1	0	
|SULFUROX-PWY|	sulfur oxidation I (aerobic)	false	0	1	0	0	
|TAURINEDEG-PWY|	taurine degradation III	true	100	0	0	0	RXN-2301 
|TCA|	TCA cycle I (prokaryotic)	false	90	0	3	2	FUMHYDR-RXN SUCCCOASYN-RXN 2OXOGLUTARATEDEH-RXN ACONITATEHYDR-RXN CITSYN-RXN CITSYN-RXN ACONITATEDEHYDR-RXN ISOCITDEH-RXN MALATE-DEH-RXN RXN-14971 
|TEICHOICACID-PWY|	poly(glycerol phosphate) wall teichoic acid biosynthesis	false	25	2	1	0	RXN-18028 
|THIOREDOX-PWY|	thioredoxin pathway	false	50	1	0	0	THIOREDOXIN-REDUCT-NADPH-RXN 
|THIOSULFOX-PWY|	thiosulfate oxidation I (to tetrathionate)	false	0	0	0	0	
|THRDLCTCAT-PWY|	L-threonine degradation III (to methylglyoxal)	false	0	0	0	0	
|THREONINE-DEG2-PWY|	L-threonine degradation II	false	0	0	0	0	
|TOLSULFDEG-PWY|	4-toluenesulfonate degradation I	false	50	1	0	0	SOLDEHYD-RXN 
|TOLUENE-DEG-2-OH-PWY|	toluene degradation to 2-hydroxypentadienoate I (via o-cresol)	false	25	1	0	0	
|TOLUENE-DEG-3-OH-PWY|	toluene degradation to 2-hydroxypentadienoate (via 4-methylcatechol)	false	0	0	0	0	
|TOLUENE-DEG-4-OH-PWY|	toluene degradation to 4-methylphenol	false	0	0	0	0	
|TOLUENE-DEG-CATECHOL-PWY|	toluene degradation to benzoate	false	33	0	1	0	BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN 
|TOLUENE-DEG-DIOL-PWY|	toluene degradation to 2-hydroxypentadienoate (via toluene-cis-diol)	false	0	0	1	0	
|TREDEGLOW-PWY|	trehalose degradation I (low osmolarity)	false	33	0	1	0	GLUCOKIN-RXN 
|TREHALOSESYN-PWY|	trehalose biosynthesis III	false	0	0	1	0	
|TRESYN-PWY|	trehalose biosynthesis I	false	0	0	1	0	
|TRIGLSYN-PWY|	diacylglycerol and triacylglycerol biosynthesis	false	28	2	0	0	
|TRNA-CHARGING-PWY|	tRNA charging	true	95	0	0	0	ARGININE--TRNA-LIGASE-RXN CYSTEINE--TRNA-LIGASE-RXN GLUTAMINE--TRNA-LIGASE-RXN GLURS-RXN ISOLEUCINE--TRNA-LIGASE-RXN LEUCINE--TRNA-LIGASE-RXN VALINE--TRNA-LIGASE-RXN ALANINE--TRNA-LIGASE-RXN ASPARTATE--TRNA-LIGASE-RXN TYROSINE--TRNA-LIGASE-RXN TRYPTOPHAN--TRNA-LIGASE-RXN THREONINE--TRNA-LIGASE-RXN SERINE--TRNA-LIGASE-RXN PROLINE--TRNA-LIGASE-RXN PHENYLALANINE--TRNA-LIGASE-RXN METHIONINE--TRNA-LIGASE-RXN LYSINE--TRNA-LIGASE-RXN HISTIDINE--TRNA-LIGASE-RXN GLYCINE--TRNA-LIGASE-RXN RXN-16165 
|TRPCAT-PWY|	L-tryptophan degradation I (via anthranilate)	false	0	0	0	0	
|TRPIAACAT-PWY|	indole-3-acetate biosynthesis VI (bacteria)	false	0	1	1	0	
|TRPKYNCAT-PWY|	L-tryptophan degradation IV (via indole-3-lactate)	false	0	0	0	0	
|TRPSYN-PWY|	L-tryptophan biosynthesis	false	66	1	0	0	IGPSYN-RXN PRTRANS-RXN ANTHRANSYN-RXN 
|TRYPANOSYN-PWY|	trypanothione biosynthesis	false	0	0	0	0	
|TRYPDEG-PWY|	L-tryptophan degradation II (via pyruvate)	false	0	0	0	0	
|TYRFUMCAT-PWY|	L-tyrosine degradation I	false	14	0	0	0	FUMARYLACETOACETASE-RXN 
|TYRSYN|	L-tyrosine biosynthesis I	false	20	0	1	0	CHORISMATEMUT-RXN 
|UDPNACETYLGALSYN-PWY|	UDP-N-acetyl-D-glucosamine biosynthesis II	false	57	0	0	0	L-GLN-FRUCT-6-P-AMINOTRANS-RXN PHOSACETYLGLUCOSAMINEMUT-RXN NAG1P-URIDYLTRANS-RXN GLUCOKIN-RXN 
|UDPNAGSYN-PWY|	UDP-N-acetyl-D-glucosamine biosynthesis I	true	80	0	0	0	NAG1P-URIDYLTRANS-RXN 2.3.1.157-RXN L-GLN-FRUCT-6-P-AMINOTRANS-RXN 5.4.2.10-RXN 
|VALDEG-PWY|	L-valine degradation I	false	62	0	0	0	BRANCHED-CHAINAMINOTRANSFERVAL-RXN MEPROPCOA-FAD-RXN METHYLACYLYLCOA-HYDROXY-RXN 3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN RXN-11213 
|VALSYN-PWY|	L-valine biosynthesis	true	100	0	0	0	DIHYDROXYISOVALDEHYDRAT-RXN BRANCHED-CHAINAMINOTRANSFERVAL-RXN ACETOLACTREDUCTOISOM-RXN ACETOLACTSYN-RXN 
|XYLCAT-PWY|	D-xylose degradation I	false	0	0	0	0	
map00010	Glycolysis / Gluconeogenesis	false	47	3	0	0	R07105 R01061 R00264 R07104 R01061 R01058 R00014 R00209 R00725 R00430 R00764 R01512 R00341 R01829 R04206 R01015 R01518 R01057 R00236 R00711 R01063 
map00020	Citrate cycle (TCA cycle)	false	65	1	0	0	R07136 R00709 R00267 R00014 R00621 R02164 R02164 R00209 R00351 R00352 R00341 R01082 R01324 R00727 R02404 R00342 
map00030	Pentose phosphate pathway	false	37	9	0	0	R00305 R01058 R07158 R01067 R08572 R00764 R01049 R01829 R06132 R01529 R09030 R01057 R01528 
map00040	Pentose and glucuronate interconversions	false	22	8	0	0	R02441 R00286 R02640 R00264 R00289 R01540 R01529 R01542 
map00051	Fructose and mannose metabolism	false	20	6	0	0	R03942 R07346 R00725 R00760 R00764 R01829 R03774 R01015 R09030 R01818 
map00052	Galactose metabolism	false	26	7	0	0	R00725 R00289 R01101 R01100 R03033 R01057 
map00053	Ascorbate and aldarate metabolism	false	36	10	0	0	R03183 R00286 R01757 R00264 R00264 R02522 R05608 
map00061	Fatty acid biosynthesis	false	68	1	0	0	R10116 R10118 R01403 R04355 R10707 R10115 R01624 R01624 R10117 R07639 R00390 R00742 
map00062	Fatty acid elongation	false	21	5	0	0	R05066 R00391 R03224 
map00071	Fatty acid degradation	false	64	4	0	0	R07105 R05066 R00639 R00264 R01704 R01175 R02661 R02487 R02661 R00392 R00391 R00927 R03224 R03276 R04100 R00390 
map00072	Synthesis and degradation of ketone bodies	false	33	0	0	0	R00927 R08090 
map00073	Cutin, suberine and wax biosynthesis	false	0	4	0	0	
map00100	Steroid biosynthesis	false	42	8	0	0	R05640 R07215 R01457 R07481 
map00120	Primary bile acid biosynthesis	false	10	9	0	0	R05066 R04729 
map00121	Secondary bile acid biosynthesis	false	14	2	0	0	
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	false	39	8	0	0	R04993 R04983 R04988 R02175 R07236 R05000 R04030 R00734 R03336 
map00140	Steroid hormone biosynthesis	false	5	18	0	0	R02207 R04681 
map00190	Oxidative phosphorylation	false	36	0	0	0	R02161 R02164 R11945 R00086 
map00195	Photosynthesis	true	100	0	0	0	R08409 R01195 R00086 
map00196	Photosynthesis - antenna proteins	false	0	0	0	0	
map00220	Arginine biosynthesis	false	50	1	0	0	R03443 R00145 R01398 R00259 R02282 R00694 R02283 R02649 R00669 R01086 R00253 R01954 R00774 R00248 
map00230	Purine metabolism	false	46	16	0	0	R02935 R08240 R00069 R08363 R01127 R01072 R00430 R01547 R11894 R02090 R01049 R00429 R10813 R11029 R00437 R01569 R01562 R03423 R00336 R02422 R01127 R01676 R03409 R01690 R00125 R01083 R00776 R00434 R03925 R01057 R04591 R04208 R04144 R01135 R08244 R04463 R00435 R00441 
map00231	Puromycin biosynthesis	false	0	1	0	0	
map00232	Caffeine metabolism	false	7	5	0	0	R00069 
map00240	Pyrimidine metabolism	false	50	8	0	0	R08363 R00977 R01415 R01868 R02101 R01397 R08231 R02296 R01969 R00966 R00158 R11894 R02098 R10813 R11029 R00437 R01569 R01562 R03423 R04666 R03055 R01993 R00568 R11896 R00965 R00573 R07641 R00442 
map00250	Alanine, aspartate and glutamate metabolism	false	58	4	0	0	R00713 R00713 R00714 R00707 R00145 R00114 R00093 R00145 R06124 R00357 R01397 R01072 R00694 R01346 R00576 R00768 R00908 R00490 R01086 R01083 R00253 R01135 R01954 R00578 R07641 
map00253	Tetracycline biosynthesis	false	20	2	0	0	
map00254	Aflatoxin biosynthesis	false	7	11	0	0	R00742 
map00260	Glycine, serine and threonine metabolism	false	51	5	0	0	R07105 R00717 R01773 R01388 R08212 R01025 R07409 R02291 R02566 R01221 R00611 R01565 R00209 R02821 R09099 R01221 R00830 R04173 R06977 R08572 R01771 R00480 R01566 R09800 R00751 R02722 R00891 R05086 R00782 R00589 R01518 R01392 
map00261	Monobactam biosynthesis	false	58	3	0	0	R04198 R02291 R00480 R10147 
map00270	Cysteine and methionine metabolism	false	42	8	0	0	R01773 R05693 R07137 R07136 R02291 R02821 R01777 R09668 R03132 R00999 R01287 R04771 R00694 R01214 R00480 R01401 R04936 R09660 R00891 R00782 R04770 R00782 R00782 R10993 R10994 
map00280	Valine, leucine and isoleucine degradation	false	64	3	0	0	R04203 R05066 R00705 R00264 R04085 R02661 R04095 R02661 R02661 R00209 R00391 R00927 R04187 R01214 R03158 R08090 R03224 R02085 R00833 R01357 R04138 
map00281	Geraniol degradation	true	81	2	0	0	R05066 R08086 R00391 R08090 R08090 R03224 R03494 
map00290	Valine, leucine and isoleucine biosynthesis	false	66	2	0	0	R00994 R03051 R00014 R01213 R01214 R01215 R10170 R05070 
map00300	Lysine biosynthesis	false	58	4	0	0	R01773 R04198 R02291 R04365 R00271 R04475 R00480 R02734 R00451 R10147 R02735 R04617 R02788 
map00310	Lysine degradation	false	33	8	0	0	R05066 R02401 R00264 R03283 R00621 R02487 R02204 R02205 R00927 R02274 R03224 
map00311	Penicillin and cephalosporin biosynthesis	false	33	3	0	0	R04281 R03743 
map00330	Arginine and proline metabolism	false	40	11	0	0	R00904 R00264 R03313 R03177 R00707 R01246 R01253 R00694 R08714 R00668 R01155 R04217 R08197 R00239 R01166 R06134 R01152 R03187 R01157 R01566 R11625 R04374 R03296 R07414 
map00331	Clavulanic acid biosynthesis	false	40	1	0	0	R05465 
map00332	Carbapenem biosynthesis	false	50	1	0	0	R03313 R00239 
map00333	Prodigiosin biosynthesis	false	25	1	0	0	
map00340	Histidine metabolism	false	48	9	0	0	R01163 R00264 R07104 R02155 R01071 R00694 R01166 R03457 R04640 R00069 R00254 
map00350	Tyrosine metabolism	false	46	19	0	0	R07105 R01370 R00713 R07104 R04418 R04085 R00694 R02077 R00694 R01364 R00543 
map00351	DDT degradation	false	0	1	0	0	
map00360	Phenylalanine metabolism	false	35	13	0	0	R01370 R02536 R07104 R00395 R00829 R09839 R00694 R00694 R06134 R03224 R09837 R00829 
map00361	Chlorocyclohexane and chlorobenzene degradation	false	22	3	0	0	R05236 R03830 
map00362	Benzoate degradation	false	24	7	0	0	R05066 R05353 R09252 R02487 R05579 R00391 R00829 R00927 R03028 R03224 
map00363	Bisphenol degradation	false	25	1	0	0	
map00364	Fluorobenzoate degradation	false	20	3	0	0	
map00365	Furfural degradation	false	75	1	0	0	R10858 R02987 
map00380	Tryptophan metabolism	false	47	18	0	0	R05066 R00602 R00264 R03889 R04085 R00621 R02487 R00927 R06134 R03887 R03224 
map00400	Phenylalanine, tyrosine and tryptophan biosynthesis	false	47	6	0	0	R02413 R01730 R01073 R03460 R01826 R00694 R00694 R03508 R00985 R02722 R00691 R03083 R01714 R01715 
